Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-07;13:10;PARYŻ (BVA);RYR;FR2068;0;;"WRO"
2025-04-07;13:15;MONACHIUM;DLH;LH1631;0;;"WRO"
2025-04-07;13:30;ZADAR;RYR;FR8460;0;;"WRO"
2025-04-07;14:00;AMSTERDAM;KLM;KL1338;0;;"WRO"
2025-04-07;14:45;FRANKFURT;DLA;EN8765;0;;"WRO"
2025-04-07;14:50;NEWCASTLE;RYR;FR8309;0;;"WRO"
2025-04-07;14:50;WARSZAWA;LOT;LO3844;0;;"WRO"
2025-04-07;15:05;EINDHOVEN;WZZ;W61825;0;;"WRO"
2025-04-07;15:30;MALAGA;RYR;FR2582;0;;"WRO"
2025-04-07;15:40;BOLONIA;RYR;FR9191;0;;"WRO"
2025-04-07;16:40;LONDYN (STN);RYR;FR8406;0;;"WRO"
2025-04-07;16:45;PAFOS;RYR;FR9265;0;;"WRO"
2025-04-07;16:55;MONACHIUM;DLH;LH1633;0;;"WRO"
2025-04-07;17:00;PORTO;RYR;FR4423;0;;"WRO"
2025-04-07;17:10;MEDIOLAN (BGY);RYR;FR8845;0;;"WRO"
2025-04-07;17:30;PALMA DE MALLORCA;RYR;FR8031;0;;"WRO"
2025-04-07;17:50;RZYM (CIA);RYR;FR2113;0;;"WRO"
2025-04-07;17:55;EAST MIDLANDS;RYR;FR917;0;;"WRO"
2025-04-07;18:15;WARSZAWA;LOT;LO3848;0;;"WRO"
2025-04-07;19:25;LONDYN (LTN);WZZ;W61801;0;;"WRO"
2025-04-07;19:30;KOPENHAGA;SAS;SK766;0;;"WRO"
2025-04-07;20:15;SOFIA;RYR;FR3621;0;;"WRO"
2025-04-07;21:30;WARSZAWA;LOT;LO3860;0;;"WRO"
2025-04-07;22:10;EDYNBURG; ;RK1158;0;;"WRO"
2025-04-07;22:35;BOLONIA;RYR;FR4318;0;;"WRO"
2025-04-07;23:35;LONDYN (STN);RYR;FR8408;0;;"WRO"
2025-04-08;05:00;ANTALYA;ENT;ENT4765;0;;"WRO"
2025-04-08;05:35;WARSZAWA;LOT;LO3850;0;;"WRO"
2025-04-08;05:45;MALAGA;RYR;FR2582;0;;"WRO"
2025-04-08;05:50;MARSYLIA;RYR;FR2743;0;;"WRO"
2025-04-08;05:50;BRUKSELA (CRL);RYR;FR8373;0;;"WRO"
2025-04-08;06:00;AMSTERDAM;KLM;KL1336;0;;"WRO"
2025-04-08;06:00;MONACHIUM;DLH;LH1635;0;;"WRO"
2025-04-08;06:00;BARCELONA EL PRAT;WZZ;W61811;0;;"WRO"
2025-04-08;06:10;PARYŻ (BVA);RYR;FR2068;0;;"WRO"
2025-04-08;06:40;FRANKFURT;DLA;EN8769;0;;"WRO"
2025-04-08;08:10;OSLO TORP;RYR;FR2110;0;;"WRO"
2025-04-08;08:35;MEDIOLAN (BGY);RYR;FR9195;0;;"WRO"
2025-04-08;08:45;WARSZAWA;LOT;LO3852;0;;"WRO"
2025-04-08;09:20;MALTA;RYR;FR3463;0;;"WRO"
2025-04-08;10:05;WENECJA TREVISO;RYR;FR1880;0;;"WRO"
2025-04-08;10:45;FRANKFURT;DLA;EN8767;0;;"WRO"
2025-04-08;10:55;NEAPOL;RYR;FR5481;0;;"WRO"
2025-04-08;11:05;MEDIOLAN (BGY);RYR;FR8845;0;;"WRO"
2025-04-08;11:55;LONDYN (STN);RYR;FR8406;0;;"WRO"
2025-04-08;12:10;WARSZAWA;LOT;LO3854;0;;"WRO"
2025-04-08;13:05;BARCELONA GIRONA;RYR;FR9173;0;;"WRO"
2025-04-08;13:15;MONACHIUM;DLH;LH1631;0;;"WRO"
2025-04-08;13:25;BARI;WZZ;W61859;0;;"WRO"
2025-04-08;13:35;WENECJA TREVISO;RYR;FR1800;0;;"WRO"
2025-04-08;14:00;AMSTERDAM;KLM;KL1338;0;;"WRO"
2025-04-08;14:15;ATENY;RYR;FR4937;0;;"WRO"
2025-04-08;14:50;FRANKFURT;DLA;EN8765;0;;"WRO"
2025-04-08;14:50;WARSZAWA;LOT;LO3844;0;;"WRO"
2025-04-08;14:55;LIZBONA;RYR;FR9981;0;;"WRO"
2025-04-08;15:45;GLASGOW;RYR;FR7673;0;;"WRO"
2025-04-08;15:55;DUBLIN;RYR;FR99;0;;"WRO"
2025-04-08;16:00;PALERMO;RYR;FR2026;0;;"WRO"
